PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime
21.0,31.0,6.0,26.0,600.0,37.0,4.4,1025.3,-13.5,0.0,SE,1.1,Dongsi,2016-12-23 15:00:00
21.0,38.0,6.0,35.0,700.0,32.0,4.6,1025.5,-12.4,0.0,S,0.9,Dongsi,2016-12-23 16:00:00
35.0,68.0,7.0,58.0,900.0,11.0,2.4,1025.5,-11.9,0.0,SW,1.3,Dongsi,2016-12-23 17:00:00
60.0,104.0,12.0,64.0,1200.0,7.0,1.3,1025.8,-11.8,0.0,W,1.2,Dongsi,2016-12-23 18:00:00
75.0,127.0,16.0,71.0,1400.0,2.0,-1.0,1026.1,-10.1,0.0,WSW,1.2,Dongsi,2016-12-23 19:00:00
93.0,137.0,14.0,68.0,1400.0,4.0,-0.2,1026.2,-10.4,0.0,W,1.1,Dongsi,2016-12-23 20:00:00
91.0,127.0,13.0,66.0,1300.0,4.0,-0.2,1026.7,-10.4,0.0,WSW,1.3,Dongsi,2016-12-23 21:00:00
88.0,122.0,15.0,63.0,1300.0,5.0,0.4,1026.9,-10.2,0.0,WSW,1.7,Dongsi,2016-12-23 22:00:00
75.0,114.0,21.0,60.0,1200.0,7.0,1.2,1027.6,-10.3,0.0,WSW,2.4,Dongsi,2016-12-23 23:00:00
67.0,92.0,26.0,53.0,1200.0,10.0,0.9,1027.4,-10.0,0.0,SW,1.4,Dongsi,2016-12-24 00:00:00
79.0,97.0,24.0,61.0,1500.0,2.0,-0.7,1027.0,-9.9,0.0,ESE,0.8,Dongsi,2016-12-24 01:00:00
74.0,95.0,23.0,59.0,1700.0,2.0,-0.5,1027.0,-9.7,0.0,SE,1.0,Dongsi,2016-12-24 02:00:00
82.0,103.0,26.0,62.0,1900.0,2.0,-1.3,1027.0,-9.7,0.0,SE,1.0,Dongsi,2016-12-24 03:00:00
90.0,104.0,26.0,58.0,1600.0,2.0,-1.9,1026.4,-10.0,0.0,SSE,1.0,Dongsi,2016-12-24 04:00:00
91.0,103.0,47.0,62.0,1800.0,2.0,-3.3,1026.3,-9.8,0.0,NE,0.9,Dongsi,2016-12-24 05:00:00
143.0,184.0,49.0,102.0,4500.0,2.0,-3.4,1026.4,-9.9,0.0,NNE,1.4,Dongsi,2016-12-24 06:00:00
161.0,238.0,49.0,102.0,5100.0,2.0,-3.7,1026.8,-10.1,0.0,ENE,1.1,Dongsi,2016-12-24 07:00:00
155.0,223.0,45.0,94.0,4700.0,2.0,-4.7,1027.0,-9.3,0.0,E,0.8,Dongsi,2016-12-24 08:00:00
148.0,223.0,42.0,93.0,4700.0,2.0,-3.0,1027.4,-9.7,0.0,ENE,1.1,Dongsi,2016-12-24 09:00:00
148.0,217.0,39.0,93.0,4500.0,2.0,-1.1,1027.6,-9.2,0.0,NE,1.1,Dongsi,2016-12-24 10:00:00
152.0,219.0,39.0,100.0,4300.0,2.0,0.1,1027.3,-8.6,0.0,ENE,1.6,Dongsi,2016-12-24 11:00:00
172.0,239.0,43.0,107.0,4100.0,2.0,1.6,1026.7,-8.0,0.0,E,2.0,Dongsi,2016-12-24 12:00:00
184.0,260.0,48.0,116.0,3900.0,3.0,2.9,1025.4,-7.6,0.0,E,2.3,Dongsi,2016-12-24 13:00:00
156.0,224.0,38.0,85.0,2700.0,11.0,3.8,1024.9,-8.0,0.0,SW,2.2,Dongsi,2016-12-24 14:00:00
141.0,167.0,35.0,98.0,2700.0,9.0,4.0,1024.6,-7.5,0.0,WNW,1.1,Dongsi,2016-12-24 15:00:00
179.0,249.0,38.0,119.0,3200.0,3.0,2.3,1024.7,-8.2,0.0,NNW,1.5,Dongsi,2016-12-24 16:00:00
151.0,221.0,33.0,102.0,2600.0,2.0,0.7,1025.3,-8.3,0.0,N,0.8,Dongsi,2016-12-24 17:00:00
148.0,199.0,30.0,100.0,2700.0,2.0,0.7,1025.7,-8.3,0.0,N,1.5,Dongsi,2016-12-24 18:00:00
132.0,179.0,30.0,94.0,2300.0,2.0,0.1,1025.9,-8.4,0.0,NNW,0.9,Dongsi,2016-12-24 19:00:00
139.0,171.0,31.0,96.0,2300.0,2.0,-0.5,1026.2,-8.2,0.0,ENE,1.2,Dongsi,2016-12-24 20:00:00
141.0,178.0,34.0,99.0,2400.0,2.0,-2.2,1026.7,-7.7,0.0,NE,0.8,Dongsi,2016-12-24 21:00:00
161.0,201.0,40.0,107.0,3000.0,2.0,-2.7,1027.0,-7.4,0.0,NE,1.1,Dongsi,2016-12-24 22:00:00
182.0,244.0,45.0,120.0,3600.0,2.0,-3.7,1026.9,-7.5,0.0,E,1.2,Dongsi,2016-12-24 23:00:00
169.0,226.0,43.0,106.0,3300.0,2.0,-3.5,1026.4,-7.8,0.0,NE,1.0,Dongsi,2016-12-25 00:00:00
169.0,206.0,46.0,104.0,3400.0,2.0,-3.2,1025.9,-8.1,0.0,NE,1.4,Dongsi,2016-12-25 01:00:00
180.0,232.0,42.0,105.0,3700.0,2.0,-4.0,1026.3,-7.6,0.0,ENE,1.3,Dongsi,2016-12-25 02:00:00
168.0,209.0,35.0,94.0,2500.0,2.0,-3.4,1026.1,-8.1,0.0,NE,1.1,Dongsi,2016-12-25 03:00:00
162.0,188.0,28.0,87.0,2400.0,3.0,-4.6,1025.6,-7.9,0.0,ENE,0.9,Dongsi,2016-12-25 04:00:00
152.0,178.0,27.0,87.0,3300.0,2.0,-4.3,1025.4,-7.2,0.0,NE,0.8,Dongsi,2016-12-25 05:00:00
132.0,157.0,26.0,84.0,2800.0,2.0,-3.0,1025.3,-7.0,0.0,NE,1.3,Dongsi,2016-12-25 06:00:00
115.0,131.0,25.0,77.0,2300.0,2.0,-2.7,1025.5,-7.2,0.0,ENE,1.0,Dongsi,2016-12-25 07:00:00
114.0,133.0,25.0,77.0,2300.0,2.0,-2.6,1025.8,-7.0,0.0,ENE,1.1,Dongsi,2016-12-25 08:00:00
113.0,129.0,28.0,77.0,2100.0,2.0,-1.9,1026.3,-7.0,0.0,ENE,1.0,Dongsi,2016-12-25 09:00:00
123.0,145.0,35.0,80.0,2200.0,3.0,-1.1,1026.4,-6.7,0.0,ENE,0.6,Dongsi,2016-12-25 10:00:00
115.0,142.0,37.0,80.0,2200.0,5.0,0.0,1026.1,-6.2,0.0,ENE,1.1,Dongsi,2016-12-25 11:00:00
132.0,155.0,42.0,92.0,2600.0,5.0,0.7,1025.0,-6.2,0.0,ENE,1.2,Dongsi,2016-12-25 12:00:00
132.0,158.0,42.0,91.0,2400.0,6.0,0.8,1024.0,-5.9,0.0,NE,1.5,Dongsi,2016-12-25 13:00:00
147.0,169.0,39.0,94.0,2500.0,5.0,1.2,1023.3,-5.7,0.0,NNE,0.7,Dongsi,2016-12-25 14:00:00
147.0,176.0,37.0,94.0,2500.0,4.0,1.4,1022.9,-5.3,0.0,E,0.8,Dongsi,2016-12-25 15:00:00
152.0,179.0,35.0,94.0,2500.0,3.0,1.5,1023.0,-5.4,0.0,NE,0.9,Dongsi,2016-12-25 16:00:00
148.0,188.0,33.0,99.0,2600.0,2.0,0.7,1023.1,-5.3,0.0,ENE,1.2,Dongsi,2016-12-25 17:00:00
164.0,205.0,32.0,103.0,2800.0,2.0,-0.5,1024.0,-5.5,0.0,ENE,0.9,Dongsi,2016-12-25 18:00:00
187.0,250.0,40.0,118.0,3500.0,2.0,-0.8,1024.2,-5.0,0.0,NE,0.6,Dongsi,2016-12-25 19:00:00
203.0,272.0,39.0,117.0,3600.0,2.0,-0.5,1024.4,-4.9,0.0,NE,0.8,Dongsi,2016-12-25 20:00:00
194.0,259.0,44.0,125.0,3400.0,2.0,0.4,1024.6,-5.0,0.0,NE,1.0,Dongsi,2016-12-25 21:00:00
179.0,226.0,48.0,113.0,3000.0,2.0,0.5,1025.0,-4.9,0.0,N,0.3,Dongsi,2016-12-25 22:00:00
176.0,213.0,49.0,103.0,2800.0,2.0,0.9,1025.1,-5.4,0.0,ENE,1.0,Dongsi,2016-12-25 23:00:00
165.0,191.0,53.0,98.0,2500.0,2.0,0.7,1025.3,-5.5,0.0,NW,0.6,Dongsi,2016-12-26 00:00:00
164.0,181.0,55.0,99.0,2700.0,2.0,1.1,1025.1,-6.5,0.0,NE,0.9,Dongsi,2016-12-26 01:00:00
156.0,166.0,52.0,97.0,2500.0,2.0,0.7,1025.3,-5.8,0.0,ENE,1.3,Dongsi,2016-12-26 02:00:00
165.0,189.0,51.0,104.0,3100.0,2.0,1.1,1025.6,-6.0,0.0,NNE,1.3,Dongsi,2016-12-26 03:00:00
139.0,182.0,50.0,92.0,2700.0,2.0,1.1,1025.7,-5.8,0.0,N,1.1,Dongsi,2016-12-26 04:00:00
72.0,110.0,30.0,69.0,1500.0,2.0,1.7,1025.8,-6.2,0.0,NE,1.0,Dongsi,2016-12-26 05:00:00
30.0,59.0,17.0,37.0,700.0,16.0,2.5,1026.1,-7.7,0.0,NE,1.5,Dongsi,2016-12-26 06:00:00
25.0,39.0,14.0,38.0,700.0,19.0,2.1,1026.3,-7.3,0.0,NE,1.3,Dongsi,2016-12-26 07:00:00
24.0,33.0,15.0,48.0,800.0,16.0,2.0,1027.0,-8.7,0.0,NNE,1.4,Dongsi,2016-12-26 08:00:00
27.0,38.0,16.0,51.0,900.0,19.0,2.6,1028.4,-10.7,0.0,NE,1.7,Dongsi,2016-12-26 09:00:00
29.0,30.0,12.0,48.0,800.0,25.0,3.0,1029.0,-11.4,0.0,ENE,2.6,Dongsi,2016-12-26 10:00:00
22.0,22.0,8.0,36.0,600.0,38.0,3.7,1028.8,-14.1,0.0,ENE,2.6,Dongsi,2016-12-26 11:00:00
19.0,19.0,6.0,30.0,600.0,47.0,3.5,1028.3,-15.7,0.0,ENE,3.9,Dongsi,2016-12-26 12:00:00
18.0,24.0,5.0,26.0,500.0,50.0,3.9,1027.2,-15.4,0.0,ENE,3.0,Dongsi,2016-12-26 13:00:00
19.0,24.0,5.0,23.0,400.0,54.0,4.2,1026.3,-16.2,0.0,NE,2.8,Dongsi,2016-12-26 14:00:00
17.0,29.0,5.0,25.0,400.0,52.0,3.6,1026.7,-16.7,0.0,ENE,2.6,Dongsi,2016-12-26 15:00:00
14.0,32.0,4.0,29.0,400.0,48.0,3.3,1027.2,-17.6,0.0,NE,1.8,Dongsi,2016-12-26 16:00:00
13.0,30.0,4.0,37.0,500.0,38.0,2.0,1027.6,-18.1,0.0,NE,1.7,Dongsi,2016-12-26 17:00:00
11.0,28.0,4.0,46.0,1000.0,30.0,0.6,1028.1,-18.7,0.0,NE,1.1,Dongsi,2016-12-26 18:00:00
14.0,24.0,4.0,54.0,500.0,25.0,0.2,1028.7,-19.6,0.0,NNE,1.4,Dongsi,2016-12-26 19:00:00
12.0,19.0,3.0,48.0,800.0,28.0,-1.4,1028.8,-17.2,0.0,NE,0.0,Dongsi,2016-12-26 20:00:00
15.0,17.0,4.0,45.0,800.0,29.0,-2.5,1029.0,-16.2,0.0,ENE,1.2,Dongsi,2016-12-26 21:00:00
17.0,19.0,4.0,41.0,900.0,33.0,-2.1,1029.5,-18.6,0.0,N,0.8,Dongsi,2016-12-26 22:00:00
10.0,13.0,3.0,39.0,400.0,36.0,-1.7,1029.8,-19.7,0.0,NE,1.4,Dongsi,2016-12-26 23:00:00
12.0,16.0,6.0,50.0,500.0,24.0,-2.3,1029.9,-18.8,0.0,NE,1.2,Dongsi,2016-12-27 00:00:00
10.0,16.0,6.0,40.0,600.0,30.0,-3.1,1030.1,-19.5,0.0,NE,1.4,Dongsi,2016-12-27 01:00:00
9.0,16.0,6.0,42.0,500.0,21.0,-3.4,1030.2,-19.8,0.0,NNE,0.7,Dongsi,2016-12-27 02:00:00
15.0,24.0,7.0,52.0,700.0,9.0,-4.2,1030.6,-18.1,0.0,NNE,1.1,Dongsi,2016-12-27 03:00:00
16.0,21.0,7.0,47.0,500.0,19.0,-3.7,1030.5,-20.0,0.0,NNE,1.2,Dongsi,2016-12-27 04:00:00
13.0,18.0,6.0,44.0,600.0,23.0,-3.7,1030.8,-18.8,0.0,NNW,0.9,Dongsi,2016-12-27 05:00:00
19.0,36.0,10.0,46.0,800.0,18.0,-2.4,1031.3,-15.8,0.0,NNW,1.5,Dongsi,2016-12-27 06:00:00
23.0,50.0,10.0,54.0,800.0,9.0,-4.5,1031.8,-17.7,0.0,ENE,1.2,Dongsi,2016-12-27 07:00:00
22.0,50.0,13.0,57.0,900.0,9.0,-3.8,1032.5,-16.1,0.0,NE,1.1,Dongsi,2016-12-27 08:00:00
22.0,52.0,11.0,43.0,700.0,22.0,-1.4,1033.4,-15.3,0.0,NNE,1.6,Dongsi,2016-12-27 09:00:00
14.0,43.0,8.0,24.0,500.0,40.0,-0.3,1033.7,-15.8,0.0,NW,3.3,Dongsi,2016-12-27 10:00:00
13.0,37.0,6.0,16.0,500.0,47.0,0.5,1033.1,-15.5,0.0,NW,3.6,Dongsi,2016-12-27 11:00:00
12.0,36.0,4.0,13.0,400.0,53.0,1.5,1032.3,-16.4,0.0,N,2.7,Dongsi,2016-12-27 12:00:00
14.0,30.0,4.0,14.0,400.0,53.0,2.1,1030.9,-16.4,0.0,NNW,3.3,Dongsi,2016-12-27 13:00:00
16.0,35.0,3.0,13.0,400.0,53.0,2.9,1029.7,-16.8,0.0,WNW,2.3,Dongsi,2016-12-27 14:00:00
17.0,45.0,3.0,18.0,400.0,48.0,3.1,1029.0,-16.1,0.0,NE,1.6,Dongsi,2016-12-27 15:00:00
16.0,46.0,3.0,19.0,500.0,45.0,2.4,1028.7,-16.7,0.0,ESE,1.2,Dongsi,2016-12-27 16:00:00
20.0,49.0,3.0,31.0,700.0,31.0,0.8,1028.5,-16.1,0.0,ESE,1.2,Dongsi,2016-12-27 17:00:00
57.0,100.0,8.0,46.0,1000.0,27.0,1.1,1028.4,-12.7,0.0,SW,3.2,Dongsi,2016-12-27 18:00:00
90.0,129.0,15.0,56.0,1200.0,20.0,0.6,1028.4,-9.7,0.0,SW,3.2,Dongsi,2016-12-27 19:00:00
153.0,213.0,31.0,60.0,1400.0,13.0,-0.2,1028.8,-8.2,0.0,WSW,3.7,Dongsi,2016-12-27 20:00:00
121.0,169.0,27.0,61.0,1400.0,14.0,-0.7,1028.9,-8.2,0.0,SW,2.4,Dongsi,2016-12-27 21:00:00
124.0,148.0,20.0,52.0,1400.0,21.0,-1.1,1028.8,-6.9,0.0,WSW,3.2,Dongsi,2016-12-27 22:00:00
148.0,174.0,15.0,53.0,1500.0,15.0,-1.1,1028.3,-6.1,0.0,WSW,3.3,Dongsi,2016-12-27 23:00:00
153.0,170.0,15.0,58.0,1500.0,7.0,-1.3,1027.9,-5.5,0.0,SW,2.6,Dongsi,2016-12-28 00:00:00
158.0,172.0,18.0,60.0,1600.0,5.0,-1.7,1027.2,-5.6,0.0,SW,2.0,Dongsi,2016-12-28 01:00:00
167.0,179.0,21.0,62.0,1800.0,2.0,-1.9,1026.9,-5.4,0.0,SW,2.5,Dongsi,2016-12-28 02:00:00
185.0,197.0,23.0,63.0,2100.0,2.0,-2.1,1026.9,-5.3,0.0,WSW,2.9,Dongsi,2016-12-28 03:00:00
184.0,192.0,19.0,57.0,1900.0,2.0,-2.3,1026.4,-5.1,0.0,WSW,3.3,Dongsi,2016-12-28 04:00:00
187.0,192.0,15.0,56.0,1800.0,2.0,-2.4,1026.0,-5.2,0.0,WNW,1.7,Dongsi,2016-12-28 05:00:00
179.0,192.0,12.0,57.0,2000.0,2.0,-3.5,1026.0,-7.3,0.0,E,0.5,Dongsi,2016-12-28 06:00:00
160.0,182.0,13.0,67.0,2000.0,2.0,-4.9,1026.8,-8.1,0.0,E,1.0,Dongsi,2016-12-28 07:00:00
146.0,172.0,18.0,77.0,2800.0,2.0,-4.7,1027.3,-8.0,0.0,NNW,0.5,Dongsi,2016-12-28 08:00:00
87.0,123.0,24.0,63.0,1700.0,4.0,-1.4,1027.7,-13.9,0.0,NNW,4.0,Dongsi,2016-12-28 09:00:00
35.0,69.0,20.0,43.0,1000.0,23.0,0.0,1028.4,-16.0,0.0,NW,3.6,Dongsi,2016-12-28 10:00:00
12.0,61.0,9.0,19.0,500.0,50.0,0.9,1028.8,-16.5,0.0,NW,3.3,Dongsi,2016-12-28 11:00:00
14.0,55.0,10.0,13.0,400.0,56.0,1.3,1028.4,-18.1,0.0,NNW,3.8,Dongsi,2016-12-28 12:00:00
10.0,43.0,10.0,11.0,300.0,44.1252,1.9,1027.9,-18.2,0.0,NNW,5.0,Dongsi,2016-12-28 13:00:00
13.0,80.0,6.0,12.0,200.0,56.0,1.7,1027.9,-18.3,0.0,NNW,4.7,Dongsi,2016-12-28 14:00:00
11.0,59.0,6.0,2.0,400.0,64.0,1.5,1028.2,-18.0,0.0,NNW,2.8,Dongsi,2016-12-28 15:00:00
9.0,44.0,6.0,18.0,1000.0,6.0,1.6,1028.4,-18.4,0.0,NNW,3.2,Dongsi,2016-12-28 16:00:00
9.0,49.0,6.0,23.0,400.0,46.0,1.2,1029.0,-18.8,0.0,NW,3.8,Dongsi,2016-12-28 17:00:00
11.0,49.0,10.0,23.0,500.0,39.0,0.8,1030.2,-18.6,0.0,NW,2.6,Dongsi,2016-12-28 18:00:00
14.0,47.0,3.0,25.0,1000.0,4.0,0.5,1031.1,-19.9,0.0,NW,3.0,Dongsi,2016-12-28 19:00:00
14.0,43.0,6.0,31.0,1000.0,44.1252,-0.4,1032.0,-19.1,0.0,NNW,2.8,Dongsi,2016-12-28 20:00:00
13.0,22.0,4.0,47.0,400.0,44.1252,-1.6,1032.3,-19.1,0.0,N,1.0,Dongsi,2016-12-28 21:00:00
11.0,13.0,5.0,47.0,400.0,50.0,-1.5,1032.7,-19.0,0.0,N,1.7,Dongsi,2016-12-28 22:00:00
7.0,23.0,7.0,26.0,500.0,41.0,-1.5,1033.2,-19.0,0.0,NNW,1.9,Dongsi,2016-12-28 23:00:00
13.0,27.0,7.0,34.0,500.0,30.0,-2.0,1033.2,-19.0,0.0,N,1.8,Dongsi,2016-12-29 00:00:00
16.0,28.0,9.0,37.0,600.0,26.0,-2.9,1033.2,-19.3,0.0,SW,1.5,Dongsi,2016-12-29 01:00:00
17.0,33.0,9.0,50.0,600.0,14.0,-3.2,1033.0,-19.2,0.0,N,1.1,Dongsi,2016-12-29 02:00:00
11.0,31.0,10.0,38.0,600.0,25.0,-3.5,1033.4,-19.9,0.0,NE,1.5,Dongsi,2016-12-29 03:00:00
8.0,24.0,8.0,38.0,500.0,24.0,-4.4,1032.7,-19.0,0.0,E,0.9,Dongsi,2016-12-29 04:00:00
10.0,22.0,7.0,36.0,500.0,27.0,-3.7,1032.3,-19.2,0.0,NE,2.1,Dongsi,2016-12-29 05:00:00
8.0,19.0,8.0,29.0,400.0,36.0,-4.8,1032.1,-18.6,0.0,E,1.4,Dongsi,2016-12-29 06:00:00
15.0,26.0,9.0,41.0,600.0,24.0,-3.6,1032.4,-19.9,0.0,NNE,2.4,Dongsi,2016-12-29 07:00:00
18.0,27.0,7.0,41.0,500.0,24.0,-5.5,1033.1,-17.9,0.0,E,1.0,Dongsi,2016-12-29 08:00:00
20.0,26.0,7.0,36.0,600.0,30.0,-2.5,1033.2,-18.1,0.0,E,1.0,Dongsi,2016-12-29 09:00:00
32.0,32.0,6.0,26.0,500.0,38.0,-0.9,1033.5,-18.5,0.0,ENE,1.1,Dongsi,2016-12-29 10:00:00
15.0,22.0,6.0,31.0,700.0,30.0,0.0,1032.7,-18.2,0.0,NNE,0.9,Dongsi,2016-12-29 11:00:00
28.0,42.0,8.0,43.0,900.0,24.0,2.3,1031.5,-17.3,0.0,WSW,1.1,Dongsi,2016-12-29 12:00:00
46.0,71.0,11.0,38.0,800.0,32.0,2.0,1030.2,-17.5,0.0,W,2.0,Dongsi,2016-12-29 13:00:00
62.0,93.0,16.0,42.0,1000.0,32.0,2.8,1029.6,-15.8,0.0,SW,2.0,Dongsi,2016-12-29 14:00:00
55.0,92.0,12.0,39.0,1100.0,35.0,2.4,1029.0,-16.7,0.0,WSW,2.2,Dongsi,2016-12-29 15:00:00
61.0,86.0,10.0,47.0,1000.0,44.1252,2.1,1028.7,-16.4,0.0,SW,2.4,Dongsi,2016-12-29 16:00:00
3.0,5.0,3.0,50.0,1000.0,29.0,0.9,1028.4,-17.0,0.0,WSW,2.1,Dongsi,2016-12-29 17:00:00
3.0,5.0,10.0,49.0,2200.0,30.0,0.6,1028.6,-15.9,0.0,SW,3.1,Dongsi,2016-12-29 18:00:00
61.0,157.0,15.0,53.0,2400.0,25.0,0.2,1028.8,-13.8,0.0,SW,2.6,Dongsi,2016-12-29 19:00:00
178.0,268.0,16.0,71.0,2900.0,10.0,-0.6,1029.0,-11.4,0.0,SW,1.2,Dongsi,2016-12-29 20:00:00
212.0,290.0,22.0,82.0,3200.0,2.0,-0.9,1028.9,-10.6,0.0,WSW,1.5,Dongsi,2016-12-29 21:00:00
254.0,376.0,25.0,88.0,3700.0,2.0,-1.4,1028.6,-9.5,0.0,WSW,1.2,Dongsi,2016-12-29 22:00:00
399.0,561.0,27.0,100.0,4600.0,2.0,-2.1,1028.4,-7.0,0.0,WSW,1.3,Dongsi,2016-12-29 23:00:00
432.0,530.0,29.0,102.0,5100.0,2.0,-2.1,1028.5,-6.5,0.0,W,1.2,Dongsi,2016-12-30 00:00:00
429.0,562.0,27.0,97.0,5200.0,2.0,-2.9,1028.1,-6.5,0.0,WSW,0.9,Dongsi,2016-12-30 01:00:00
439.0,548.0,26.0,94.0,5200.0,2.0,-5.1,1027.8,-7.9,0.0,ENE,1.0,Dongsi,2016-12-30 02:00:00
447.0,554.0,26.0,94.0,5300.0,2.0,-6.4,1027.4,-8.8,0.0,ENE,0.9,Dongsi,2016-12-30 03:00:00
412.0,445.0,24.0,93.0,5300.0,38.0,-6.3,1027.0,-9.8,0.0,NE,1.9,Dongsi,2016-12-30 04:00:00
366.0,366.0,27.0,99.0,5600.0,2.0,-5.9,1026.2,-10.3,0.0,NNE,1.1,Dongsi,2016-12-30 05:00:00
185.0,237.0,38.0,99.0,6000.0,2.0,-7.2,1026.3,-10.4,0.0,NE,1.1,Dongsi,2016-12-30 06:00:00
233.0,298.0,26.0,95.0,5900.0,2.0,-7.3,1026.4,-11.7,0.0,ESE,0.7,Dongsi,2016-12-30 07:00:00
238.0,298.0,27.0,109.0,6100.0,2.0,-6.5,1026.9,-12.2,0.0,NE,1.5,Dongsi,2016-12-30 08:00:00
212.0,266.0,25.0,95.0,5100.0,2.0,-5.4,1027.2,-11.3,0.0,E,1.2,Dongsi,2016-12-30 09:00:00
153.0,156.0,24.0,79.0,3600.0,5.0,-3.8,1027.5,-11.5,0.0,E,1.5,Dongsi,2016-12-30 10:00:00
122.0,155.0,22.0,83.0,3900.0,5.0,-2.2,1026.8,-11.8,0.0,NE,1.7,Dongsi,2016-12-30 11:00:00
148.0,173.0,25.0,81.0,3700.0,9.0,-0.9,1025.3,-11.9,0.0,NNE,0.8,Dongsi,2016-12-30 12:00:00
148.0,164.0,25.0,84.0,3800.0,8.0,-0.1,1024.2,-12.1,0.0,ESE,1.0,Dongsi,2016-12-30 13:00:00
128.0,146.0,24.0,86.0,3600.0,10.0,0.5,1023.4,-13.2,0.0,E,0.7,Dongsi,2016-12-30 14:00:00
139.0,197.0,24.0,100.0,1000.0,4.0,1.3,1023.1,-12.5,0.0,ESE,1.4,Dongsi,2016-12-30 15:00:00
233.0,349.0,23.0,144.0,5100.0,5.0,0.9,1023.1,-10.6,0.0,ENE,1.2,Dongsi,2016-12-30 16:00:00
321.0,460.0,19.0,141.0,5300.0,2.0,0.1,1022.9,-7.0,0.0,ESE,1.3,Dongsi,2016-12-30 17:00:00
380.0,494.0,19.0,131.0,5400.0,2.0,0.0,1023.6,-6.6,0.0,SE,1.4,Dongsi,2016-12-30 18:00:00
392.0,470.0,19.0,118.0,5100.0,2.0,-1.7,1023.3,-7.0,0.0,SSE,0.6,Dongsi,2016-12-30 19:00:00
351.0,422.0,19.0,107.0,4700.0,2.0,-2.9,1023.8,-6.9,0.0,SSE,0.8,Dongsi,2016-12-30 20:00:00
337.0,422.0,19.0,102.0,4700.0,2.0,-3.3,1023.8,-6.6,0.0,ENE,0.6,Dongsi,2016-12-30 21:00:00
341.0,422.0,20.0,102.0,4800.0,2.0,-3.6,1023.9,-6.9,0.0,NE,0.6,Dongsi,2016-12-30 22:00:00
325.0,397.0,21.0,89.0,4600.0,2.0,-4.6,1023.8,-7.4,0.0,NNE,0.7,Dongsi,2016-12-30 23:00:00
337.0,417.0,24.0,93.0,5000.0,2.0,-5.0,1023.8,-7.9,0.0,ENE,1.0,Dongsi,2016-12-31 00:00:00
345.0,391.0,28.0,110.0,5400.0,2.0,-5.7,1023.5,-8.1,0.0,E,1.1,Dongsi,2016-12-31 01:00:00
319.0,422.0,39.0,141.0,6400.0,2.0,-5.8,1023.6,-8.1,0.0,ENE,1.1,Dongsi,2016-12-31 02:00:00
375.0,481.0,37.0,157.0,7300.0,2.0,-5.8,1023.6,-8.5,0.0,ENE,0.9,Dongsi,2016-12-31 03:00:00
388.0,464.0,38.0,144.0,7600.0,2.0,-6.5,1023.2,-8.8,0.0,ENE,1.0,Dongsi,2016-12-31 04:00:00
371.0,417.0,31.0,126.0,6500.0,2.0,-5.8,1023.1,-8.5,0.0,ENE,1.3,Dongsi,2016-12-31 05:00:00
316.0,394.0,27.0,110.0,5800.0,2.0,-6.1,1023.1,-9.5,0.0,NE,1.0,Dongsi,2016-12-31 06:00:00
324.0,358.0,25.0,111.0,6000.0,2.0,-6.3,1023.7,-9.7,0.0,SW,0.2,Dongsi,2016-12-31 07:00:00
254.0,257.0,22.0,102.0,5400.0,2.0,-6.5,1024.0,-10.0,0.0,ENE,0.3,Dongsi,2016-12-31 08:00:00
189.0,233.0,20.0,92.0,4700.0,2.0,-4.5,1024.6,-9.1,0.0,S,0.5,Dongsi,2016-12-31 09:00:00
238.0,305.0,30.0,108.0,5000.0,3.0,-2.4,1024.5,-10.2,0.0,E,1.4,Dongsi,2016-12-31 10:00:00
231.0,240.0,27.0,96.0,4600.0,4.0,-0.2,1024.1,-10.7,0.0,NW,0.6,Dongsi,2016-12-31 11:00:00
214.0,268.0,26.0,97.0,4600.0,7.0,1.2,1023.2,-10.3,0.0,NNE,1.1,Dongsi,2016-12-31 12:00:00
253.0,329.0,28.0,114.0,5000.0,8.0,2.7,1022.2,-9.6,0.0,S,0.6,Dongsi,2016-12-31 13:00:00
334.0,535.0,24.0,159.0,6200.0,6.0,3.8,1021.9,-8.9,0.0,SSE,1.0,Dongsi,2016-12-31 14:00:00
406.0,529.0,25.0,184.0,6800.0,4.0,3.9,1021.5,-6.1,0.0,S,1.4,Dongsi,2016-12-31 15:00:00
472.0,618.0,23.0,199.0,7400.0,2.0,2.8,1021.5,-6.6,0.0,SSE,0.7,Dongsi,2016-12-31 16:00:00
459.0,548.0,21.0,179.0,6700.0,2.0,1.2,1021.4,-5.5,0.0,SSE,1.1,Dongsi,2016-12-31 17:00:00
422.0,508.0,19.0,156.0,6300.0,2.0,-1.3,1021.9,-6.5,0.0,S,0.6,Dongsi,2016-12-31 18:00:00
423.0,530.0,16.0,141.0,6600.0,2.0,-1.9,1022.0,-6.1,0.0,ESE,0.9,Dongsi,2016-12-31 19:00:00
453.0,589.0,14.0,137.0,6600.0,2.0,-2.5,1022.4,-5.5,0.0,ENE,0.7,Dongsi,2016-12-31 20:00:00
473.0,605.0,14.0,130.0,6800.0,2.0,-3.0,1022.1,-5.3,0.0,E,0.9,Dongsi,2016-12-31 21:00:00
492.0,634.0,17.0,123.0,6900.0,2.0,-3.0,1022.7,-5.0,0.0,SW,0.1,Dongsi,2016-12-31 22:00:00
